delta,delta_log2,frequency,density,cumulative_density
9/104,-3.53051471669878,1,1.9666637900930964e-08,0.9999916810121295
11/114,-3.373458395527445,1,1.9666637900930964e-08,0.9999917006787674
89/37,1.266280065337448,1,1.9666637900930964e-08,0.9999917203454053
80/27,1.5670405927238935,1,1.9666637900930964e-08,0.9999917400120432
63/58,0.1192989283723444,1,1.9666637900930964e-08,0.999991759678681
11/26,-1.2410080995037949,1,1.9666637900930964e-08,0.9999917793453189
49/74,-0.5947435215137415,1,1.9666637900930964e-08,0.9999917990119568
97/12,3.014950341465972,1,1.9666637900930964e-08,0.9999918186785947
76/39,0.9625252945813372,1,1.9666637900930964e-08,0.9999918383452325
67/41,0.7085371858396887,1,1.9666637900930964e-08,0.9999918580118704
82/33,1.3131578852596304,1,1.9666637900930964e-08,0.9999918776785083
11/97,-3.1404812235498305,1,1.9666637900930964e-08,0.9999918973451462
15/94,-2.647698256069119,1,1.9666637900930964e-08,0.999991917011784
23/102,-2.148863385914483,1,1.9666637900930964e-08,0.9999919366784219
53/81,-0.6119295483214255,1,1.9666637900930964e-08,0.9999919563450598
103/6,4.1015380264620624,1,1.9666637900930964e-08,0.9999919760116976
9/103,-3.516575525740906,1,1.9666637900930964e-08,0.9999919956783355
66/49,0.4296842752432451,1,1.9666637900930964e-08,0.9999920153449734
66/43,0.6181293646563556,1,1.9666637900930964e-08,0.9999920350116113
40,5.321928094887363,1,1.9666637900930964e-08,0.9999920546782491
36/107,-1.5715419849588348,1,1.9666637900930964e-08,0.999992074344887
107/10,3.4195388915137843,1,1.9666637900930964e-08,0.9999920940115249
47/67,-0.511500338780135,1,1.9666637900930964e-08,0.9999921136781628
23/97,-2.0763508861301148,1,1.9666637900930964e-08,0.9999921333448006
101/10,3.3362833878644325,1,1.9666637900930964e-08,0.9999921530114385
10/113,-3.4982508675278257,1,1.9666637900930964e-08,0.9999921726780764
38/5,2.925999418556223,1,1.9666637900930964e-08,0.9999921923447143
7/102,-3.865070419913891,1,1.9666637900930964e-08,0.9999922120113521
5/118,-4.560714954474479,1,1.9666637900930964e-08,0.99999223167799
106/5,4.405992359675837,1,1.9666637900930964e-08,0.9999922513446279
73/36,1.0198995574377048,1,1.9666637900930964e-08,0.9999922710112658
112/5,4.485426827170242,1,1.9666637900930964e-08,0.9999922906779036
9/112,-3.637429920615292,1,1.9666637900930964e-08,0.9999923103445415
22/87,-1.983511877211431,1,1.9666637900930964e-08,0.9999923300111794
105/11,3.2548138990288256,1,1.9666637900930964e-08,0.9999923496778172
3/104,-5.115477217419936,1,1.9666637900930964e-08,0.9999923693444551
87/55,0.6615837823240688,1,1.9666637900930964e-08,0.999992389011093
94/15,2.647698256069119,1,1.9666637900930964e-08,0.9999924086777309
59/75,-0.3461756411340397,1,1.9666637900930964e-08,0.9999924283443687
59/60,-0.0242475462466773,1,1.9666637900930964e-08,0.9999924480110066
54/61,-0.1758498353994177,1,1.9666637900930964e-08,0.9999924676776445
27/95,-1.81496810616748,1,1.9666637900930964e-08,0.9999924873442824
124/23,2.4306343543298623,1,1.9666637900930964e-08,0.9999925070109202
90/29,1.6338721012021027,1,1.9666637900930964e-08,0.9999925266775581
18/91,-2.337869638756384,1,1.9666637900930964e-08,0.999992546344196
32/17,0.9125371587496608,1,1.9666637900930964e-08,0.9999925660108339
1/113,-6.820178962415189,1,1.9666637900930964e-08,0.9999925856774717
113/4,4.820178962415188,1,1.9666637900930964e-08,0.9999926053441096
36/73,-1.019899557437705,1,1.9666637900930964e-08,0.9999926250107475
102/11,3.2129937233341983,1,1.9666637900930964e-08,0.9999926446773854
58/57,0.0250909809628305,1,1.9666637900930964e-08,0.9999926643440232
57/55,0.051530300640082,1,1.9666637900930964e-08,0.9999926840106611
82/29,1.4995710094905117,1,1.9666637900930964e-08,0.999992703677299
37/83,-1.165586065717975,1,1.9666637900930964e-08,0.9999927233439369
31/10,1.632268215499513,1,1.9666637900930964e-08,0.9999927430105747
81/37,1.1303966372556749,1,1.9666637900930964e-08,0.9999927626772126
36/77,-1.0968615392525891,1,1.9666637900930964e-08,0.9999927823438505
34/87,-1.3554806545983888,1,1.9666637900930964e-08,0.9999928020104883
117,6.870364719583405,1,1.9666637900930964e-08,0.9999928216771262
58/63,-0.1192989283723444,1,1.9666637900930964e-08,0.9999928413437641
18/125,-2.795859283219775,1,1.9666637900930964e-08,0.999992861010402
125/4,4.965784284662088,1,1.9666637900930964e-08,0.9999928806770398
40/93,-1.217230716220669,1,1.9666637900930964e-08,0.9999929003436777
59/88,-0.5767885692754561,1,1.9666637900930964e-08,0.9999929200103156
21/109,-2.375866901998166,1,1.9666637900930964e-08,0.9999929396769535
6/115,-4.26052755022322,1,1.9666637900930964e-08,0.9999929593435913
96/19,2.3370349872775704,1,1.9666637900930964e-08,0.9999929790102292
63/65,-0.045087889528538,1,1.9666637900930964e-08,0.9999929986768671
85/21,2.017073513358941,1,1.9666637900930964e-08,0.999993018343505
37/89,-1.266280065337448,1,1.9666637900930964e-08,0.9999930380101428
60/47,0.3523017439308812,1,1.9666637900930964e-08,0.9999930576767807
40/77,-0.9448584458075392,1,1.9666637900930964e-08,0.9999930773434186
12/107,-3.156504485679991,1,1.9666637900930964e-08,0.9999930970100565
44/67,-0.6066575718204752,1,1.9666637900930964e-08,0.9999931166766943
107/28,1.9341120643435428,1,1.9666637900930964e-08,0.9999931363433322
71/46,0.6261851634476692,1,1.9666637900930964e-08,0.9999931560099701
98/9,3.444784842672896,1,1.9666637900930964e-08,0.999993175676608
61/69,-0.1777871192152827,1,1.9666637900930964e-08,0.9999931953432458
24/89,-1.8907709302452416,1,1.9666637900930964e-08,0.9999932150098837
75/38,0.9808911770522952,1,1.9666637900930964e-08,0.9999932346765216
25/13,0.9434164716336326,1,1.9666637900930964e-08,0.9999932543431594
63/47,0.4226910718222791,1,1.9666637900930964e-08,0.9999932740097973
65/51,0.3499424710569588,1,1.9666637900930964e-08,0.9999932936764352
19/99,-2.3814291066360243,1,1.9666637900930964e-08,0.9999933133430731
35/73,-1.060541541935051,1,1.9666637900930964e-08,0.9999933330097109
61/71,-0.2190097819417958,1,1.9666637900930964e-08,0.9999933526763488
12/103,-3.1015380264620624,1,1.9666637900930964e-08,0.9999933723429867
1/122,-6.930737337562887,1,1.9666637900930964e-08,0.9999933920096246
30/97,-1.6930222465786091,1,1.9666637900930964e-08,0.9999934116762624
122/3,5.34577483684173,1,1.9666637900930964e-08,0.9999934313429003
77/37,1.0573331750659516,1,1.9666637900930964e-08,0.9999934510095382
102/5,4.350497247084133,1,1.9666637900930964e-08,0.999993470676176
109/2,5.768184324776927,1,1.9666637900930964e-08,0.9999934903428139
19/92,-2.2756344426134274,1,1.9666637900930964e-08,0.9999935100094518
61/44,0.4713057189255891,1,1.9666637900930964e-08,0.9999935296760897
5/117,-4.548436624696042,1,1.9666637900930964e-08,0.9999935493427276
71/40,0.8278190246173197,1,1.9666637900930964e-08,0.9999935690093654
73/69,0.0813001021018482,1,1.9666637900930964e-08,0.9999935886760033
77/40,0.9448584458075392,1,1.9666637900930964e-08,0.9999936083426412
93/11,3.0797271924707346,1,1.9666637900930964e-08,0.999993628009279
112/11,3.347923303420307,1,1.9666637900930964e-08,0.9999936476759169
73/48,0.604862058158861,1,1.9666637900930964e-08,0.9999936673425548
79/33,1.2593866288186495,1,1.9666637900930964e-08,0.9999936870091927
111,6.794415866350106,1,1.9666637900930964e-08,0.9999937066758305
117/8,3.870364719583404,1,1.9666637900930964e-08,0.9999937263424684
4/117,-4.870364719583405,1,1.9666637900930964e-08,0.9999937460091063
48/65,-0.4374053123072983,1,1.9666637900930964e-08,0.9999937656757442
111/38,1.5464883529065203,1,1.9666637900930964e-08,0.999993785342382
54/71,-0.3948596173412135,1,1.9666637900930964e-08,0.9999938050090199
25/19,0.3959286763311393,1,1.9666637900930964e-08,0.9999938246756578
123/16,2.9425145053392403,1,1.9666637900930964e-08,0.9999938443422957
37/86,-1.2168113890731482,1,1.9666637900930964e-08,0.9999938640089335
84/23,1.868755466721748,1,1.9666637900930964e-08,0.9999938836755714
19/87,-2.1950159824051427,1,1.9666637900930964e-08,0.9999939033422093
17/100,-2.5563933485243853,1,1.9666637900930964e-08,0.9999939230088472
123/4,4.94251450533924,1,1.9666637900930964e-08,0.999993942675485
17/115,-2.758027209694036,1,1.9666637900930964e-08,0.9999939623421229
2/41,-4.357552004618084,1,1.9666637900930964e-08,0.9999939820087608
29/8,1.8579809951275723,1,1.9666637900930964e-08,0.9999940016753986
84/29,1.5343364276511884,1,1.9666637900930964e-08,0.9999940213420365
51/58,-0.1855556531560765,1,1.9666637900930964e-08,0.9999940410086744
38/85,-1.1614634226941165,1,1.9666637900930964e-08,0.9999940606753123
77/64,0.2667865406949014,1,1.9666637900930964e-08,0.9999940803419501
89/42,1.0834160081876376,1,1.9666637900930964e-08,0.999994100008588
64/51,0.3275746580285044,1,1.9666637900930964e-08,0.9999941196752259
117/17,2.782901878333065,1,1.9666637900930964e-08,0.9999941393418638
18/97,-2.429987840744815,1,1.9666637900930964e-08,0.9999941590085016
59/69,-0.2258814074163277,1,1.9666637900930964e-08,0.9999941786751395
29/96,-1.726981505593584,1,1.9666637900930964e-08,0.9999941983417774
43/66,-0.6181293646563555,1,1.9666637900930964e-08,0.9999942180084153
96/17,2.497499659470817,1,1.9666637900930964e-08,0.9999942376750531
9/100,-3.4739311883324127,1,1.9666637900930964e-08,0.999994257341691
58/53,0.1300605405643729,1,1.9666637900930964e-08,0.9999942770083289
107/18,2.571541984958835,1,1.9666637900930964e-08,0.9999942966749668
45/89,-0.983880334636723,1,1.9666637900930964e-08,0.9999943163416046
110/21,2.3890422907459,1,1.9666637900930964e-08,0.9999943360082425
11/102,-3.2129937233341983,1,1.9666637900930964e-08,0.9999943556748804
21/95,-2.177538185552188,1,1.9666637900930964e-08,0.9999943753415182
55/69,-0.3271647432535094,1,1.9666637900930964e-08,0.9999943950081561
31/102,-1.7182290315846205,1,1.9666637900930964e-08,0.999994414674794
108/7,3.947532580105865,1,1.9666637900930964e-08,0.9999944343414319
37/72,-0.9604716358133628,1,1.9666637900930964e-08,0.9999944540080697
19/110,-2.5334322000810743,1,1.9666637900930964e-08,0.9999944736747076
92/21,2.131244533278253,1,1.9666637900930964e-08,0.9999944933413455
78/29,1.4274212237346764,1,1.9666637900930964e-08,0.9999945130079834
14/99,-2.8220016980220057,1,1.9666637900930964e-08,0.9999945326746212
97/17,2.5124500009367887,1,1.9666637900930964e-08,0.9999945523412591
93/17,2.451695969857692,1,1.9666637900930964e-08,0.999994572007897
39/74,-0.9240511467667016,1,1.9666637900930964e-08,0.9999945916745349
97/8,3.5999128421871283,1,1.9666637900930964e-08,0.9999946113411727
29/112,-1.949373926930032,1,1.9666637900930964e-08,0.9999946310078106
3/121,-5.333900736553439,1,1.9666637900930964e-08,0.9999946506744485
82/47,0.8029631529404464,1,1.9666637900930964e-08,0.9999946703410864
42/71,-0.7574296967259219,1,1.9666637900930964e-08,0.9999946900077242
52/53,-0.027480736422107,1,1.9666637900930964e-08,0.9999947096743621
44/79,-0.8443491295398058,1,1.9666637900930964e-08,0.999994729341
9/110,-3.611434712082348,1,1.9666637900930964e-08,0.9999947490076379
8/99,-3.62935662007961,1,1.9666637900930964e-08,0.9999947686742757
100/23,2.120294233717712,1,1.9666637900930964e-08,0.9999947883409136
60/71,-0.2428565238961635,1,1.9666637900930964e-08,0.9999948080075515
84/37,1.1828640571498106,1,1.9666637900930964e-08,0.9999948276741893
72/47,0.615336149764675,1,1.9666637900930964e-08,0.9999948473408272
37/87,-1.2334901302197787,1,1.9666637900930964e-08,0.9999948670074651
25/83,-1.7311832415722,1,1.9666637900930964e-08,0.999994886674103
99/35,1.500073603134643,1,1.9666637900930964e-08,0.9999949063407408
48/79,-0.7188182474559467,1,1.9666637900930964e-08,0.9999949260073787
67/50,0.4222330006830478,1,1.9666637900930964e-08,0.9999949456740166
51/56,-0.1349295800861085,1,1.9666637900930964e-08,0.9999949653406545
78/35,1.156119201917282,1,1.9666637900930964e-08,0.9999949850072923
104/15,2.793549122532574,1,1.9666637900930964e-08,0.9999950046739302
69/50,0.4646682670034442,1,1.9666637900930964e-08,0.9999950243405681
41/78,-0.9278502142441646,1,1.9666637900930964e-08,0.999995044007206
85/69,0.3008664793595326,1,1.9666637900930964e-08,0.9999950636738438
117/22,2.4109331009461075,1,1.9666637900930964e-08,0.9999950833404817
90/31,1.5376567859427994,1,1.9666637900930964e-08,0.9999951030071196
4/123,-4.94251450533924,1,1.9666637900930964e-08,0.9999951226737575
68/39,0.8020606223880912,1,1.9666637900930964e-08,0.9999951423403953
61/54,0.1758498353994176,1,1.9666637900930964e-08,0.9999951620070332
3/106,-5.142957953842043,1,1.9666637900930964e-08,0.9999951816736711
106/11,3.2684888359259023,1,1.9666637900930964e-08,0.999995201340309
28/83,-1.5676845092893208,1,1.9666637900930964e-08,0.9999952210069468
21/94,-2.1622714288988774,1,1.9666637900930964e-08,0.9999952406735847
44/75,-0.7693870718585837,1,1.9666637900930964e-08,0.9999952603402226
75/37,1.0193653248669312,1,1.9666637900930964e-08,0.9999952800068604
99/32,1.62935662007961,1,1.9666637900930964e-08,0.9999952996734983
21/88,-2.067114195858537,1,1.9666637900930964e-08,0.9999953193401362
121/5,4.596935142387233,1,1.9666637900930964e-08,0.9999953390067741
60/61,-0.0238467419543677,1,1.9666637900930964e-08,0.9999953586734119
3/110,-5.196397212803504,1,1.9666637900930964e-08,0.9999953783400498
25/84,-1.7484612330040357,1,1.9666637900930964e-08,0.9999953980066877
93/22,2.0797271924707346,1,1.9666637900930964e-08,0.9999954176733256
15/101,-2.7513208871432764,1,1.9666637900930964e-08,0.9999954373399634
73/47,0.6352357072023798,1,1.9666637900930964e-08,0.9999954570066013
15/98,-2.7078192485066896,1,1.9666637900930964e-08,0.9999954766732392
83/40,1.0531113364595626,1,1.9666637900930964e-08,0.999995496339877
15/103,-2.7796099315747003,1,1.9666637900930964e-08,0.9999955160065149
81/28,1.5324950808270208,1,1.9666637900930964e-08,0.9999955356731528
64/63,0.0227200765000834,1,1.9666637900930964e-08,0.9999955553397907
52/75,-0.5283789723547887,1,1.9666637900930964e-08,0.9999955750064285
109/24,2.1832218240557704,1,1.9666637900930964e-08,0.9999955946730664
105/34,1.6267826764157831,1,1.9666637900930964e-08,0.9999956143397043
75/59,0.3461756411340396,1,1.9666637900930964e-08,0.9999956340063422
84/53,0.6643969682155613,1,1.9666637900930964e-08,0.99999565367298
71/49,0.5350372753894739,1,1.9666637900930964e-08,0.9999956733396179
24/83,-1.790076930625769,1,1.9666637900930964e-08,0.9999956930062558
52/57,-0.1324502960236496,1,1.9666637900930964e-08,0.9999957126728937
11/103,-3.227068908545921,1,1.9666637900930964e-08,0.9999957323395315
9/125,-3.7958592832197753,1,1.9666637900930964e-08,0.9999957520061694
109/5,4.446256229889564,1,1.9666637900930964e-08,0.9999957716728073
13/105,-3.0138057995250307,1,1.9666637900930964e-08,0.9999957913394452
105/17,2.626782676415784,1,1.9666637900930964e-08,0.999995811006083
64/39,0.7145977811377516,1,1.9666637900930964e-08,0.9999958306727209
77/34,1.179323699444562,1,1.9666637900930964e-08,0.9999958503393588
88/35,1.3301486016923307,1,1.9666637900930964e-08,0.9999958700059967
35/108,-1.625604485218502,1,1.9666637900930964e-08,0.9999958896726345
77/43,0.8405217859928036,1,1.9666637900930964e-08,0.9999959093392724
97/26,1.899473124046036,1,1.9666637900930964e-08,0.9999959290059103
97/14,2.792557920129524,1,1.9666637900930964e-08,0.9999959486725482
29/93,-1.6811778159804591,1,1.9666637900930964e-08,0.999995968339186
41/66,-0.6868421147403697,1,1.9666637900930964e-08,0.9999959880058239
47/8,2.5545888516776376,1,1.9666637900930964e-08,0.9999960076724618
8/121,-3.918863237274594,1,1.9666637900930964e-08,0.9999960273390996
117/2,5.870364719583405,1,1.9666637900930964e-08,0.9999960470057375
77/39,0.9813843218326532,1,1.9666637900930964e-08,0.9999960666723754
62/51,0.2817709684153795,1,1.9666637900930964e-08,0.9999960863390133
70/47,0.5746941652673291,1,1.9666637900930964e-08,0.9999961060056511
87/40,1.121015400961366,1,1.9666637900930964e-08,0.999996125672289
34/75,-1.1413558492455416,1,1.9666637900930964e-08,0.9999961453389269
31/78,-1.3312059084753731,1,1.9666637900930964e-08,0.9999961650055648
32/105,-1.7142455176661229,1,1.9666637900930964e-08,0.9999961846722026
101/19,2.410283969308209,1,1.9666637900930964e-08,0.9999962043388405
87/28,1.6355885737911244,1,1.9666637900930964e-08,0.9999962240054784
80/33,1.277533975528909,1,1.9666637900930964e-08,0.9999962436721163
34/69,-1.0210616155278296,1,1.9666637900930964e-08,0.9999962633387541
104/7,3.893084796083489,1,1.9666637900930964e-08,0.999996283005392
18/109,-2.598259323334614,1,1.9666637900930964e-08,0.9999963026720299
83/49,0.7603295872317166,1,1.9666637900930964e-08,0.9999963223386678
28/19,0.5594274086140186,1,1.9666637900930964e-08,0.9999963420053056
34/63,-0.8898170822495771,1,1.9666637900930964e-08,0.9999963616719435
38/73,-0.9418970454364318,1,1.9666637900930964e-08,0.9999963813385814
7/101,-3.850856560694191,1,1.9666637900930964e-08,0.9999964010052192
85/26,1.7089512179966095,1,1.9666637900930964e-08,0.9999964206718571
34/7,2.280107919192736,1,1.9666637900930964e-08,0.999996440338495
78/49,0.6706923747470401,1,1.9666637900930964e-08,0.9999964600051329
83/36,1.205114429904612,1,1.9666637900930964e-08,0.9999964796717707
37,5.20945336562895,1,1.9666637900930964e-08,0.9999964993384086
17/97,-2.5124500009367887,1,1.9666637900930964e-08,0.9999965190050465
97/20,2.277984747299765,1,1.9666637900930964e-08,0.9999965386716844
106/9,3.557995453120887,1,1.9666637900930964e-08,0.9999965583383222
95/58,0.7118746132033758,1,1.9666637900930964e-08,0.9999965780049601
89/31,1.5215371205795225,1,1.9666637900930964e-08,0.999996597671598
5/108,-4.4329594072761065,1,1.9666637900930964e-08,0.9999966173382359
108/13,3.054447784022377,1,1.9666637900930964e-08,0.9999966370048737
61/48,0.34577483684173,1,1.9666637900930964e-08,0.9999966566715116
27/79,-1.5488932460136344,1,1.9666637900930964e-08,0.9999966763381495
71/45,0.6578940231750073,1,1.9666637900930964e-08,0.9999966960047874
80/43,0.8956633401852644,1,1.9666637900930964e-08,0.9999967156714252
117/19,2.622437206139819,1,1.9666637900930964e-08,0.9999967353380631
68/75,-0.1413558492455415,1,1.9666637900930964e-08,0.999996755004701
105/31,1.7600492072792475,1,1.9666637900930964e-08,0.9999967746713389
81/16,2.3398500028846247,1,1.9666637900930964e-08,0.9999967943379767
23/105,-2.19068356160911,1,1.9666637900930964e-08,0.9999968140046146
29/85,-1.5514099410101294,1,1.9666637900930964e-08,0.9999968336712525
